time,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,average
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,159.96546146433388,0.0,0.0,0.0,0.0,0.0,0.0,15.996546146433388
101.0,0.0,0.0,0.0,120.29957038104021,0.0,0.0,0.0,0.0,0.0,0.0,12.02995703810402
102.0,0.0,0.0,0.0,109.23299613920267,0.0,0.0,0.0,0.0,0.0,0.0,10.923299613920268
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,131.5736904423611,0.0,0.0,0.0,0.0,0.0,0.0,13.15736904423611
106.0,0.0,0.0,0.0,120.69697775492659,0.0,0.0,0.0,0.0,0.0,0.0,12.06969777549266
107.0,0.0,0.0,0.0,109.92932245336351,0.0,0.0,0.0,0.0,0.0,0.0,10.992932245336352
108.0,0.0,0.0,0.0,155.28820040219648,0.0,0.0,0.0,0.0,0.0,0.0,15.528820040219648
109.0,0.0,0.0,107.69167025676165,143.9527845778241,0.0,0.0,0.0,0.0,0.0,0.0,25.164445483458575
110.0,0.0,0.0,0.0,105.77448685217655,0.0,0.0,0.0,0.0,0.0,0.0,10.577448685217655
111.0,0.0,0.0,0.0,121.98347259897355,0.0,0.0,0.0,0.0,0.0,0.0,12.198347259897355
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,154.65555150699424,0.0,0.0,0.0,0.0,0.0,0.0,15.465555150699425
114.0,0.0,0.0,0.0,143.70186676703406,0.0,0.0,0.0,0.0,0.0,0.0,14.370186676703407
115.0,0.0,0.0,125.2411624211004,106.71531690815027,0.0,0.0,0.0,84.48301235995405,0.0,0.0,31.64394916892047
116.0,0.0,0.0,114.23228319511713,122.56043803135299,0.0,0.0,0.0,148.67078505384507,0.0,110.94900201259861,49.64125082929138
117.0,291.61641123219283,0.0,103.3865265574052,165.88596223772402,0.0,0.0,0.0,186.30619307645475,0.0,99.67331352077804,84.68684066245548
118.0,283.93331030407126,0.0,145.29922853759967,155.24513746125672,0.0,236.80195237593375,0.0,0.0,0.0,0.0,82.12796286788614
119.0,302.6291112888996,0.0,134.4317890583809,118.63648286524744,0.0,0.0,0.0,165.96631886792716,0.0,0.0,72.1663702080455
120.0,292.07421034441654,0.0,123.78869330983753,108.68660356773216,124.6313935305941,270.67786443145883,0.0,183.08276580236452,0.0,0.0,110.29415309864036
121.0,282.19619054443547,0.0,141.99823757680088,173.77902495514127,0.0,208.91964119320733,0.0,146.5375629311095,0.0,0.0,95.34306572006945
122.0,272.336462988726,0.0,0.0,140.43989206049105,0.0,249.56132982407394,0.0,162.0117967912579,0.0,0.0,82.43494816645489
123.0,263.3500611462248,0.0,173.36681208678306,334.7947384382901,0.0,255.5889531977757,0.0,179.4781338291316,0.0,0.0,120.65786986982053
124.0,277.90442893790646,0.0,190.8721780210508,326.68177124430076,0.0,246.44816179668965,0.0,168.40440439774125,0.0,0.0,121.03109443976889
125.0,269.03105382739227,0.0,208.21764124151287,318.7722619992303,122.50047226820584,237.38303626164907,0.0,0.0,0.0,0.0,115.59044655979903
126.0,297.37147406421127,0.0,226.64484871119043,311.0844361112361,140.21180655374087,186.3705594052476,0.0,147.3280922480103,0.0,116.54404135060577,142.55552584442424
127.0,251.30516305016,0.0,216.38892000160536,302.6965474006647,100.63046245487271,265.57623135743665,0.0,164.2443574962324,0.0,105.27410173595331,140.6115783496925
128.0,198.19182723197764,0.0,136.31372024498023,293.88060565715773,117.2127716926368,168.14106397614023,0.0,126.33452310739654,0.0,0.0,104.00745119102892
129.0,254.09665557800963,0.0,255.25282546065682,286.0874662350907,106.66625072456736,316.1240436406199,0.0,142.34749518516082,0.0,0.0,136.05747368241052
130.0,271.6059096672341,0.0,244.95686327414592,277.92584469058875,241.77147476603545,213.96287321092905,0.0,132.24193627453928,0.0,101.28883448882948,148.3753736372302
131.0,261.083007133263,0.0,267.49351073241587,295.3573297756225,138.00805171016827,295.8030443724756,0.0,122.09924849932827,0.0,144.6348787160291,152.44790709393027
132.0,251.25529936351813,120.76712275601017,257.9448084268963,285.558535719078,222.3430841483289,242.00724994799043,0.0,208.02232216276502,0.0,106.84041704686683,169.47388395714538
133.0,241.21393310679605,0.0,248.61056633728458,276.00449403381845,187.7712138788229,232.524721602412,0.0,225.67797063939565,0.0,122.80963167706477,153.46125312755944
134.0,232.2238190584335,0.0,239.18998407256345,267.03173313605544,201.44389246946866,223.40332038944052,107.60521254277478,214.77997451181318,0.0,139.59366684814063,162.52716030286902
135.0,223.0750912686426,0.0,229.25332327888668,292.82855736406077,191.76636496372203,214.24344671448557,0.0,204.30524333893277,0.0,157.38851446508352,151.2860541393814
136.0,214.12877734467406,0.0,219.73183566091507,312.4631046712507,181.67103046089892,205.2767130217792,0.0,145.1961792991658,0.0,193.67652866566596,147.21441691243496
137.0,232.12759920439703,0.0,210.25462959823108,302.0329924814364,171.11473807266952,196.54079639701627,131.5388798694305,183.30382971015865,0.0,183.41678125435737,161.03302465876968
138.0,286.92451223449007,0.0,201.2285714510574,389.36936643625995,188.22124882655203,214.7906776059658,0.0,149.60374303439562,0.0,173.5568473634603,160.36949669521812
139.0,277.38637794224337,0.0,218.5940267813403,341.41143976649505,177.6267607236016,204.51247198510077,0.0,234.50667963933915,0.0,164.28783165237564,161.83255884904958
140.0,267.85084028927486,0.0,207.94133387592228,335.4091447052099,167.64279302593286,363.2037121244025,0.0,224.65155434701,0.0,155.62296877289464,172.2322347140647
141.0,258.34776772881946,0.0,249.4205011866809,273.30346999634276,185.6060349285608,311.2463346640973,115.78750635744154,240.4149918447515,0.0,173.42305590091996,180.75496626076142
142.0,249.22460756404303,0.0,265.04548959349836,312.35163332173147,174.59804127342136,302.46960554541874,104.88164456672393,181.00817780074294,0.0,162.8810572278876,175.24602568934674
143.0,217.30025685713463,0.0,384.87155062577654,301.7876135316269,163.8259282309216,294.55224240176653,0.0,220.032068445086,0.0,153.13290133207352,173.55025614243857
144.0,231.066702531298,0.0,374.55472703012947,292.5530842822054,153.69005643466448,229.7747446046924,0.0,209.77034839918088,112.44234782744206,144.22838215517777,174.80803932647905
145.0,248.30339125754563,0.0,234.54548803460193,312.1835627209309,198.5365116844912,324.8378085650363,0.0,200.15787751559833,0.0,135.61523241654368,165.4179872194748
146.0,237.92371807123254,0.0,224.4389664067976,301.6562212096999,160.14816619831458,282.9884263045835,0.0,166.6288720194657,144.58711734817484,151.95161717743076,167.03231047356994
147.0,290.84367841389144,0.0,214.2821675251139,291.9244588561737,149.89782118783,301.47357431928367,135.63053456396756,259.9818621164086,133.45209520783874,142.27095312312372,191.97571453136314
148.0,281.6702142184945,0.0,204.31564669785826,283.1822029578236,0.0,321.27281949179996,124.19000162890461,251.52518297504707,0.0,159.50704559449468,162.56631135644227
149.0,272.76612596159293,0.0,194.678975501605,300.435777211718,180.06805132015097,313.7312999266128,113.08662392926999,268.87204896629123,111.77455913292783,149.20424872751573,190.46177106776844
150.0,264.0466317978471,0.0,185.1977664651729,290.48655148852595,245.36031070648187,307.92944966119444,102.29186433879613,335.009091119568,298.518486842406,139.65169974318587,216.8491852163178
151.0,255.30291455074826,0.0,176.28123217676034,281.2566837227969,159.36677828223583,302.52565480942826,0.0,324.8264152616557,291.1391775988957,130.54574035606333,192.12445967585842
152.0,246.8192883531542,0.0,167.38762833748137,271.7574458372678,205.17261141107815,321.4792156679139,109.49210165220484,314.4478722164131,283.2035671824101,146.33323759081213,206.60929682487358
153.0,285.55159157689627,0.0,158.66058443481143,289.70668605633,240.85433898105862,339.9280398605167,98.60909375485903,304.4286963485099,193.29848149002237,136.71383008660246,204.7751342589607
154.0,303.2064775469378,0.0,150.10998635029978,279.51952924338275,231.3462537760447,330.04423458633505,116.10867791365058,245.62510987658834,291.4142787456724,153.1307106061513,210.05052586450628
155.0,292.4324387862621,0.0,141.2474337964279,269.8941657835305,221.91251989011835,321.13716318550473,105.01758343432243,259.9845375374655,100.86622530639852,142.9242741519165,185.54163418719466
156.0,282.1661639895233,0.0,158.79731310212037,259.48934309266474,212.8724533324189,313.06064670083583,0.0,250.23548273762276,381.8905836818101,196.84914696117585,205.5361133598172
157.0,245.5403532985199,0.0,149.04145259117695,278.15251576187984,204.44080917990118,306.21389564241986,111.84691378227103,241.2851951807097,373.19981000456687,187.48075447583074,209.7201699917276
158.0,260.2030041683795,0.0,168.03641583196008,242.7435300296604,222.05540199220218,301.24889001233896,100.98690415094006,340.20608689507617,399.9013185357212,178.4599807583411,221.38415323746193
159.0,278.9519384270777,0.0,131.35123350564868,263.7245870255856,211.8592363885457,296.8607443750891,116.7140054746144,331.05281740445,391.3908437762275,169.79659929857257,219.1702005675811
160.0,290.16821424875616,0.0,196.4710625136663,257.0860310439625,202.37926478619806,292.26725743530596,106.20122015916968,322.37006435196236,382.264392783557,160.86464503332445,221.00721523559022
161.0,283.5080446532686,0.0,159.78827875047796,250.22810683999342,109.3812076248687,287.167675836374,96.19634575782288,358.3020634286827,375.83321102370246,152.33691758472537,207.27418514999164
162.0,299.81098795660046,0.0,175.62946489649494,243.51178391155167,209.2675029163811,282.03694407115904,0.0,281.4733622892361,333.95211525962554,144.57787290582928,197.0260034206878
163.0,290.9066203232128,0.0,166.15575755580903,236.11767687269048,199.132212122714,276.651343058777,0.0,339.22324253100373,141.68872202203534,222.9601919639199,187.28357664501624
164.0,282.5121299945756,141.47522289546464,157.17777456978433,228.97743625163798,189.6100553280071,321.5980013036881,93.30362294946508,330.2245594797871,228.75415233455396,213.92997454609258,218.75629296530565
165.0,197.14664889197184,157.69344400393152,148.50143735997926,222.43266742732567,206.13968969936673,315.5960883935745,0.0,363.12058419650043,220.8186156283798,205.10518318836148,203.65543587893913
166.0,282.4096543021783,0.0,140.01669166743864,255.0736684338042,275.5533789960307,333.5023457652535,102.12618393731987,396.9297411496109,212.67694151992623,196.4917059517818,219.47803117233443
167.0,344.26142473529217,110.55354122374683,158.51332377270387,315.3323045818677,265.31670615552275,324.3529032692288,116.69359373603675,324.39934431284746,203.94998056718737,213.30599427174207,237.66791166261754
168.0,361.8033693529269,125.78872974851811,148.03670418035995,303.4674245049366,255.63972057057663,316.89017630473313,106.45958727185234,315.46729013282516,222.79661505627905,203.52663016171368,235.9876247284722
169.0,353.2488452180014,164.44345989872227,191.69458439800724,295.8401427326237,246.99163136930974,310.60928879099356,96.5350344492017,306.8868938599262,212.62417963707185,194.45245111215763,237.33265114660153
170.0,345.93105355208695,105.54604027338405,208.47121458445918,340.54066719193156,273.64323235468805,304.9514167056375,113.75032907929881,298.09881625665,215.60052270813367,185.74961287182782,239.22829055780977
171.0,382.0436223015088,144.40575955403142,170.62148045732624,286.41356126868686,265.73792053150623,331.16157173644547,129.6899320373525,333.6663775983684,234.6940624776903,223.52910985274957,250.19633978156656
172.0,410.244093583952,162.32493380230108,260.9857147407747,282.57030384210634,257.81505025874253,325.70529010381347,119.12162271498437,325.5879635558779,224.41809584087332,213.22470959928864,258.19977780427143
173.0,399.47507229595567,151.41001352859234,250.93452675079948,302.43321430166134,249.91168093282204,348.8376218596661,108.83542452212373,358.52838323379547,215.17615675735692,203.75877798383112,258.93008721666047
174.0,320.811682066563,140.93049052415313,240.88113908210516,294.0151010770712,242.04149785030404,342.37785499417987,98.91855989679607,349.5925216909113,206.4022575526626,194.94627328441788,243.0917378019164
175.0,315.1265703565746,130.97514907250797,231.16837965631726,286.8123486221723,234.47371165406844,310.2330645048314,0.0,272.31156528967176,234.92473637043486,186.268580997463,220.22941065240417
176.0,311.0378623146785,168.25947123652054,221.4541815670775,305.2037079968454,226.92285554135788,342.52965868741785,0.0,264.6886154531901,229.29939237402914,178.09465346770435,224.74903986388207
177.0,308.77772101495475,230.07472504906173,212.33013662805593,298.21030568073115,219.44004277788167,266.16737160681646,0.0,257.04108804231146,181.40991780501508,194.8880234214489,216.83393320262772
178.0,325.0126725403079,248.86644139340274,203.5680289752422,317.10612333157223,212.09889305883826,260.16129702442277,0.0,298.184054459982,173.26897194808498,185.41294859246727,222.36794313243203
179.0,317.42758733707524,239.0572338530269,194.68881980690526,264.2731808961453,204.76107358475133,253.90872987253033,0.0,240.20387898675926,165.60054319597475,201.84939861661678,208.1770446149785
180.0,310.3901375521125,231.5543231945603,222.5107264149908,262.98398392099307,223.59492031037826,248.33511958168037,0.0,407.1536711613428,157.5283781628243,192.50013404009542,225.65513943389777
181.0,304.140154433642,223.5713933551317,237.45043668081007,282.3386845920336,260.0017369942532,267.11192407249746,0.0,309.3882848417893,149.67759117105743,237.50902191682758,227.11892280580423
182.0,366.55414276606393,215.24723001096936,254.2079547354092,274.1437124683782,249.49116104872746,257.7428666341841,0.0,300.56449494787466,268.0162222556005,227.05166451244827,241.30194493796552
183.0,359.3417288175517,294.97753788310365,162.3152846499088,291.4247293676449,267.2574457054204,249.8395313589931,0.0,292.10794336379354,207.22795811571973,216.7736701766787,234.1265829438815
184.0,384.4073217510413,286.1312423461661,155.19662689005986,283.34649932280445,256.4901585501709,280.33016053118763,0.0,283.5383388096277,173.38146213419236,376.55451460385393,247.9376324939104
185.0,377.1141723855917,278.31096896844997,147.4808671454639,300.6333261113582,302.801143011505,235.14291136056704,0.0,275.1700658671555,257.45415803029255,286.3337006630186,246.04413135434024
186.0,400.8290921371572,295.08238087440986,140.09081162272946,291.774500447214,293.4415913533037,227.81212158778794,0.0,266.4392510340547,275.5945397221876,276.6618729262698,246.77261617051144
187.0,287.91801212713904,300.6765597008057,200.52088313398826,310.18606407300376,284.3184402477823,220.86554940879046,0.0,257.8184108398948,278.61775269060945,267.1243403575131,240.80460125795267
188.0,295.93643360801525,293.11740515033534,216.70952983155985,300.5238346395963,275.7097757170111,225.87245105736702,0.0,249.391227258232,255.9425929539318,258.14336440733723,237.13466146233858
189.0,290.35191631118096,286.06224554907953,206.64268461880783,292.19704089230754,267.2606680903891,245.47898521031743,0.0,241.63842098150621,247.41038456746082,249.73454971683736,232.67768959378864
190.0,285.14058995137384,278.39309929216915,292.16345044872764,309.47744686049487,259.21722050989115,262.4620647320087,0.0,233.9209825666062,239.46348936503,241.30393597864168,240.15422797049433
191.0,279.4008137742371,296.36654326513576,284.6450969042221,300.06369117642635,250.97470359389922,208.8665355109565,0.0,223.9225184862139,245.57836308365495,232.86744551164225,232.2685711306388
192.0,275.2111700279818,314.91626038469144,312.9015880621221,291.75966526288994,243.4134913680059,202.48226944938006,0.0,350.70659231598984,265.66305500670046,261.75384105156536,251.88079329293268
193.0,292.79905661328553,277.70100830383944,302.2696104731831,284.31345825999983,235.61632351662706,290.6128486837672,0.0,341.668223160038,255.20287492569673,253.61480572998312,253.379820966642
194.0,285.53341213306794,294.1447972555295,319.1303461697994,276.41808080011174,253.5713351369236,314.23033615873237,0.0,301.72496907335017,245.53242899684233,245.81635345723203,253.61020591815895
195.0,302.194594192204,312.1199605271572,309.3473412543194,269.78069642134574,218.35820313795375,333.6024583450285,0.0,293.4018412907021,295.73525590633335,238.26911553038144,257.28094666054255
196.0,322.0198547337209,303.3397957525219,300.0612414566742,298.5360918066201,233.64355118344224,323.14954486907186,0.0,285.2526203258926,286.9449560866294,230.08855713036496,258.30362133449387
197.0,311.3866779596085,340.97640708085896,291.5802871682308,255.45241301984993,224.82925606927643,314.21115684177585,0.0,277.19776945491367,278.50298068679376,290.9640690910376,258.51010173723455
198.0,302.2522723049158,331.4264471103045,188.64499842176156,260.4679769273587,216.3749482351052,305.8994409615957,0.0,268.93551034471034,270.4543225442667,308.1375660601541,245.25934829101726
199.0,376.4778289525377,322.71708972436,275.31546877264554,274.4041000267671,208.28706695939286,322.77218378879616,0.0,311.33428654797126,262.7919762187428,297.483390575713,265.15833915669265
200.0,310.62080680516215,315.0316173812703,267.54760472433986,268.4031559822331,225.68785669647673,313.55456362849804,0.0,324.6095800754522,256.3830689017657,287.6282916133423,256.946654580854
201.0,301.89658058412624,307.42125403048067,259.6134190983398,351.356487199934,215.96918604956863,305.32250809100924,0.0,432.8217615672845,249.61545408067332,278.611886880954,270.26285375823704
202.0,294.18016229501404,300.18960134018425,251.75270435457037,343.50488752050865,231.89233175276445,334.6749040374186,0.0,423.7070350124475,242.40934160879215,269.6232917853979,269.1934259707098
203.0,287.0620035632737,293.3014002964467,272.5594711895103,336.4503011182969,222.08964513893125,290.12163659438806,0.0,446.3128373905786,285.99480168196465,260.8862943843126,269.47783913577024
204.0,305.59912347151226,287.07276497184694,261.77552733865423,330.0906266333873,212.54497743772458,283.0736704199246,0.0,413.13643445367734,275.4056932376295,252.50359672204104,262.1202414686398
205.0,295.46465798247164,284.51789007017214,252.23277685091261,323.8886910511683,203.13481282113253,276.2877721480247,0.0,299.8845818282748,292.1915257112571,243.68938507855069,247.12920935419643
206.0,286.8007667038969,283.3240702670257,243.66204582628234,287.70048385376685,194.38410169625035,269.5744843399207,0.0,303.1569934810493,281.6346107176985,235.0041201771171,238.5241677063008
207.0,278.8998925688254,321.6875365359797,261.0621972189924,285.355065907323,213.00698318829473,262.59863599000005,0.0,297.4862971935004,322.3730765961218,227.11575797810679,246.9585443177144
208.0,271.4520456901564,312.642192518902,251.35118599583802,283.1496366220233,202.5276768772403,317.80109665215286,0.0,290.8387389478173,262.69561513376084,219.79228119782601,241.22504696357174
209.0,287.0124792547788,304.58606496402194,268.9539878666626,305.6167974468194,261.61419440946815,310.36173722847275,0.0,287.7856311096491,364.6709273143126,211.2845890540641,260.1886408648249
210.0,277.6719477608717,297.1329882420789,258.3640171012685,303.2631453730628,251.46722199114765,333.71967019496583,0.0,285.9362742075941,355.12583996228886,204.43627213794161,256.711737697122
211.0,268.51614700481036,301.34197761796804,248.20841491723309,300.7606451589288,241.5928308265111,326.247791774892,0.0,305.172719491346,346.36663930239297,224.65096715828395,256.28581332523663
212.0,260.37507809420254,292.045544965923,239.12254373746464,276.1869847227124,232.2694131437022,348.29764917663147,0.0,295.8432212584278,337.6306678867852,213.83001262654693,249.56011156123958
213.0,252.72204793365222,311.7458523833843,257.22312178177503,274.9526035663182,223.19822787195244,366.10149872399757,0.0,315.8212667694106,328.93594477419197,343.64810769867836,267.43486715033606
