time,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,average
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,121.52683947720402,0.0,0.0,0.0,0.0,0.0,0.0,12.152683947720401
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,110.95514992304766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095514992304766
110.0,0.0,0.0,128.04743755824416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.804743755824415
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,105.54851264721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554851264721993
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,110.87288869229087,0.0,0.0,0.0,0.0,0.0,0.0,11.087288869229088
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,130.15454452615722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.015454452615723
120.0,356.62624814281503,0.0,102.28170180387997,103.1035301130255,0.0,0.0,0.0,0.0,0.0,0.0,56.20114800597205
121.0,304.8545768885226,0.0,119.8827504191388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.473732730766145
122.0,319.15113483768914,0.0,137.39589900911096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65470338468001
123.0,114.52732792151528,0.0,125.98201591612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.050934383764435
124.0,297.2771105034792,0.0,114.85615804289932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.213326854637856
125.0,168.8775943427786,0.0,104.24269179004591,132.43271330539324,0.0,0.0,0.0,0.0,0.0,0.0,40.55529994382177
126.0,158.50246747428992,0.0,121.09877776161807,121.21939069183782,0.0,0.0,0.0,0.0,0.0,0.0,40.08206359277458
127.0,289.13656898157205,0.0,110.36448091042507,267.50427391084645,0.0,0.0,0.0,0.0,0.0,0.0,66.70053238028436
128.0,208.9275548163655,0.0,153.81744297110095,318.5208256469375,0.0,0.0,0.0,0.0,0.0,0.0,68.12658234344039
129.0,199.11984671835216,0.0,0.0,116.67494002630156,0.0,0.0,0.0,0.0,0.0,0.0,31.57947867446537
130.0,258.90867944458,0.0,160.3481330788029,106.03843154613537,0.0,0.0,0.0,0.0,0.0,0.0,52.52952440695183
131.0,298.45795658547263,0.0,149.00634290707944,198.926150734698,0.0,0.0,0.0,0.0,0.0,0.0,64.63904502272501
132.0,308.54081787729024,0.0,111.21192298398728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.975274086127754
133.0,182.60013594234078,0.0,153.63137992911038,126.35462533686632,0.0,0.0,0.0,0.0,0.0,0.0,46.25861412083175
134.0,288.72889076050274,0.0,143.09592149939658,166.69856272425113,190.13186639874516,0.0,0.0,0.0,0.0,0.0,78.86552413828956
135.0,307.44173688080195,0.0,186.88001910362982,206.62023294250707,0.0,0.0,0.0,0.0,0.0,0.0,70.09419889269388
136.0,349.6352149468637,0.0,175.91617438712387,354.4761667401401,117.29654800642379,0.0,0.0,0.0,0.0,0.0,99.73241040805515
137.0,311.00248245798593,0.0,164.98697738138276,415.60202138640875,106.81387749657529,0.0,0.0,0.0,0.0,0.0,99.84053587223528
138.0,203.23975648954934,0.0,181.44406129566914,364.23744225950145,0.0,0.0,0.0,0.0,0.0,0.0,74.89212600447199
139.0,290.48257155956117,0.0,198.5684911320161,257.86990560853155,137.132181326848,0.0,0.0,0.0,0.0,0.0,88.40531496269568
140.0,280.27735058021835,0.0,187.27336972693456,247.91478073139774,126.47863824124897,0.0,0.0,0.0,0.0,0.0,84.19441392797997
141.0,270.50565561517874,0.0,123.63379433006867,345.7642987114539,142.13163341245604,0.0,0.0,0.0,0.0,0.0,88.20353820691574
142.0,259.84965430592115,0.0,165.65104857842584,336.384357149082,185.17033791651966,0.0,0.0,0.0,0.0,0.0,94.70553979499486
143.0,249.89959951141054,0.0,182.5236917924974,241.58722107235462,121.03705717409571,0.0,0.0,0.0,0.0,0.0,79.50475695503583
144.0,239.77726667920479,0.0,199.73310557804916,317.8826285147775,0.0,0.0,0.0,0.0,0.0,0.0,75.73930007720314
145.0,137.46822132871944,0.0,188.53170058498904,334.97197114090795,357.04451395830756,0.0,0.0,0.0,0.0,0.0,101.8016407012924
146.0,245.24948389844144,0.0,150.62481621088864,324.93234695825504,168.86749904551516,0.0,0.0,0.0,0.0,0.0,88.96741461131003
147.0,235.0208972043131,0.0,140.71085037127204,315.2684318484953,157.6550177013578,0.0,0.0,0.0,0.0,0.0,84.86551971254383
148.0,225.01579178262136,0.0,183.55535746582518,282.5271995551941,146.87816511436858,0.0,0.0,0.0,0.0,0.0,83.79765139180093
149.0,240.93496419561484,0.0,172.67269353803067,322.15300947045466,136.42668861432435,0.0,0.0,0.0,0.0,0.0,87.21873558184245
150.0,358.3385937599892,0.0,162.25344258122868,311.8435010298999,179.0864678465282,0.0,0.0,0.0,0.0,0.0,101.1522005217646
151.0,347.3974126101864,0.0,101.80722628163198,302.0455963445379,142.05386106183596,0.0,0.0,0.0,0.0,0.0,89.33040962981923
152.0,210.4829139394658,0.0,141.40952571745902,200.07281796736174,131.67933257363666,0.0,0.0,0.0,0.0,0.0,68.36445901979232
153.0,252.10732471302276,0.0,156.7962116153849,281.25451623582717,147.1357271929562,0.0,0.0,0.0,0.0,0.0,83.7293779757191
154.0,215.73205370070696,0.0,146.36482986146166,297.78654235518616,261.5201928382455,0.0,0.0,0.0,0.0,0.0,92.14036187556003
155.0,255.0818573799438,0.0,162.7630511617458,261.4512529710728,251.3580374968542,0.0,0.0,0.0,0.0,0.0,93.06541990096166
156.0,294.1491818780121,0.0,152.4000213129009,227.78808082639625,143.02188063204767,0.0,0.0,0.0,0.0,0.0,81.73591646493568
157.0,259.14859017006916,0.0,141.37119918395888,292.08673021341883,132.77408316974788,0.0,0.0,0.0,0.0,0.0,82.53806027371948
158.0,249.1877421121851,0.0,131.63049059921423,281.73621043451703,247.7232696846179,0.0,0.0,0.0,0.0,0.0,91.02777128305343
159.0,290.0869527610814,0.0,122.14354108873113,155.49619673489792,236.84235905317337,0.0,0.0,0.0,0.0,0.0,80.45690496378839
160.0,301.32890368578956,0.0,113.1390601101939,287.88129686417847,254.19776644415674,0.0,0.0,0.0,0.0,0.0,95.65470271043186
161.0,385.24970038933884,0.0,103.94266623124713,250.83222110419047,242.82090367219234,0.0,0.0,0.0,0.0,0.0,98.28454913969688
162.0,377.0991416625925,0.0,120.14002093314116,266.4879470686087,205.20351384409037,0.0,0.0,0.0,0.0,0.0,96.89306235084328
163.0,418.8137942501953,0.0,110.0742527693094,185.10274065667295,249.48996903795842,0.0,0.0,0.0,0.0,0.0,96.34807567141361
164.0,410.21051854997677,0.0,342.5319006037728,246.32516926235598,238.30556178576603,0.0,0.0,0.0,0.0,0.0,123.73731502018715
165.0,464.6407713635624,0.0,375.44546472263437,366.29071068287885,200.44698231561097,0.0,0.0,0.0,0.0,0.0,140.68239290846867
166.0,482.530044844925,0.0,402.9110117392506,358.75017866588223,216.86554222733866,0.0,0.0,0.0,0.0,0.0,146.10567774773966
167.0,471.8387190538699,0.0,393.0430500254279,243.05885433065032,279.3992055886081,0.0,0.0,0.0,0.0,0.0,138.73398289985562
168.0,461.941858423284,0.0,384.37638449446604,348.61564749577406,269.4295331382243,0.0,0.0,0.0,0.0,0.0,146.43634235517484
169.0,392.62459163866606,0.0,319.0968562869275,340.76075489982554,186.3423894960133,0.0,0.0,0.0,0.0,0.0,123.88245923214325
170.0,385.03287421786627,111.68042374339302,309.78620460017123,333.07885733041144,296.738804690287,0.0,0.0,0.0,0.0,0.0,143.6317164582129
171.0,376.92209679599864,0.0,185.29926315582406,367.86988256810355,143.04248880749333,0.0,0.0,0.0,0.0,0.0,107.31337313274196
172.0,369.6950111487438,117.54561320124162,174.81020544088346,358.89445251441566,188.49661575241635,0.0,0.0,0.0,0.0,0.0,120.9441898057701
173.0,387.90431136949564,106.56919421344287,281.1902868674151,350.4330793461954,267.8517989979657,0.0,0.0,0.0,0.0,0.0,139.39486707945147
174.0,377.9023386082906,346.4623641868468,272.1282435667415,342.2565995889611,258.8155477864734,0.0,0.0,0.0,0.0,0.0,159.75650937373135
175.0,368.35650584262044,166.64303539908565,262.56088423050187,334.52374448784894,250.25106431854056,0.0,0.0,0.0,0.0,0.0,138.23352342785975
176.0,385.7657805540289,278.4790333043677,229.74464712999043,326.14388322081754,241.36042560076658,0.0,0.0,0.0,0.0,0.0,146.14937698099712
177.0,375.50479873509335,0.0,173.06580136489856,369.911445792495,232.51910966207743,0.0,0.0,0.0,0.0,0.0,115.10011555545643
178.0,320.8317152785344,323.99339392314346,232.34394870568167,359.01286609091085,224.32017078955914,0.0,0.0,0.0,0.0,0.0,146.05020947878296
179.0,356.7285269351994,247.43352701426033,222.83792674158258,348.8022303678092,215.65428815363725,0.0,0.0,0.0,0.0,0.0,139.1456499212489
180.0,347.4200101557226,163.76509243237047,213.6935140445828,338.80656595814185,185.00973023063102,0.0,0.0,0.0,0.0,0.0,124.86949128214488
181.0,384.4927453596738,321.5698568395828,204.11583602390215,355.2824801170716,197.08758572840816,0.0,0.0,0.0,0.0,0.0,146.25485040686385
182.0,374.7635571819221,310.5900844615328,194.76675997564894,373.3431317011623,187.6260088417814,0.0,0.0,0.0,0.0,0.0,144.10895421620475
183.0,278.67089025529185,322.43895120186994,140.2877795661309,362.2324375048008,203.60550253128508,0.0,0.0,0.0,0.0,0.0,130.72355610593786
184.0,381.2172503819679,289.889089440047,152.88365958889176,351.6225647626177,194.40863299345006,0.0,0.0,0.0,0.0,0.0,137.00211971669745
185.0,371.40341796757775,111.09682524505547,166.05261303970337,341.53266228635675,259.38026618011645,0.0,0.0,0.0,0.0,0.0,124.94657847188098
186.0,362.0534119526769,219.8448863280746,209.3505813500144,426.62170442532283,249.22003991797078,0.0,0.0,0.0,0.0,0.0,146.70906239740594
187.0,352.93421048181153,343.0211310180787,198.5700388638768,384.9965104729572,284.5965319190807,0.0,0.0,0.0,0.0,0.0,156.41184227558048
188.0,389.21017281212335,333.60701883073716,188.46455373671483,375.7964582338577,300.35434541636073,0.0,0.0,0.0,0.0,0.0,158.74325490297937
189.0,334.9638104843368,324.6169507267873,178.54554233458953,381.4460441449585,289.9509684850934,0.0,0.0,0.0,0.0,0.0,150.95233161757656
190.0,396.6302054498258,397.6606606260227,249.4486527464528,373.0631239310917,279.9001717461242,0.0,0.0,0.0,0.0,0.0,169.67028144995172
191.0,386.03947239304966,388.9262250607844,281.33567114982907,364.92626610948787,222.98892957026442,0.0,0.0,0.0,0.0,0.0,164.42165642834155
192.0,376.00201656475906,380.4257819519635,353.5763265236087,356.79687416984393,259.06232591460025,0.0,0.0,0.0,0.0,0.0,172.58633251247755
193.0,366.2776481513963,399.97311132468417,371.56319968687376,349.0335886965206,249.5915681057529,0.0,0.0,0.0,0.0,0.0,173.64391159652277
194.0,382.7676919049579,412.33430183227074,360.6690587588291,359.0314958478814,240.53092768260194,0.0,0.0,0.0,0.0,0.0,175.53334760265412
195.0,258.59738438886575,402.5540753197995,350.47741193676825,351.16538299972467,259.97854664242595,0.0,0.0,0.0,0.0,0.0,162.2772801287584
196.0,390.39740506515113,446.5705532094339,340.8544292811048,370.0058531713928,222.4198007325772,0.0,0.0,0.0,0.0,0.0,177.024804145966
197.0,379.0812364565536,408.6330500670151,331.381638966913,407.60061320129944,238.47073693053812,0.0,0.0,0.0,0.0,0.0,176.51672756223192
198.0,368.2902633412177,350.5761671077212,299.34469415083254,397.48125218669543,228.5273248810281,0.0,0.0,0.0,0.0,0.0,164.4219701667495
199.0,358.1022126527421,388.41429321636656,179.63739334610182,387.9718204729629,219.1767273388516,0.0,0.0,0.0,0.0,0.0,153.3302447027025
200.0,348.33387967980343,378.35812602909414,302.4217305361201,405.5366332103031,210.34797036129817,0.0,0.0,0.0,0.0,0.0,164.49983398166188
201.0,338.54339708842826,232.1983598249003,293.28403697919134,394.7985740240056,247.7226776638763,0.0,0.0,0.0,0.0,0.0,150.65470455804018
202.0,328.3397674917421,335.3002785634401,285.08238411419507,334.31586714153696,237.81655858643785,0.0,0.0,0.0,0.0,0.0,152.0854855897352
203.0,345.38955207860204,235.78875969449064,232.74442343110763,372.5065160367526,228.44888319348524,0.0,0.0,0.0,0.0,0.0,141.48781344344383
204.0,334.94516462547426,339.8611670174198,265.39721343634756,317.12857177119554,220.03608135463287,0.0,0.0,0.0,0.0,0.0,147.736819820507
205.0,325.20265740736545,330.08853844716964,281.1902381028651,352.7922158258932,211.7898907610204,0.0,0.0,0.0,0.0,0.0,150.1063540544314
206.0,315.80557026886686,320.99034320176065,271.5660055249916,320.4971061698932,203.00074266500292,0.0,0.0,0.0,0.0,0.0,143.18597678305153
207.0,305.8986918058224,360.35955633433855,262.0783855646139,374.38479750216266,220.9517142047639,0.0,0.0,0.0,0.0,0.0,152.36731454117015
208.0,324.7443820024314,349.99165504310236,252.87767893187697,365.2817887624856,210.7019672482818,0.0,0.0,0.0,0.0,0.0,150.35974719881781
209.0,314.0178605219485,339.4488847799762,243.5540994642647,316.36051171433246,279.04682123821567,0.0,0.0,0.0,0.0,0.0,149.24281777187375
210.0,304.2999455718257,237.1171814069619,260.43547442220256,308.3532709187084,241.56166544048847,0.0,0.0,0.0,0.0,0.0,135.1767537760187
211.0,295.1946020535004,344.54320322863214,380.2707915890878,300.5457416297852,257.5713193797401,0.0,0.0,0.0,0.0,0.0,157.81256578807455
212.0,313.70774445039797,334.2116930613977,216.92215660438296,292.1089184923262,274.51605630439144,0.0,0.0,0.0,0.0,0.0,143.14665689128964
213.0,303.01689721532534,209.03033659677885,316.96413312781283,283.3808595231176,166.71387581567387,0.0,0.0,0.0,0.0,0.0,127.91061022787085
214.0,293.0380273625044,313.13543955530804,307.61095270356736,302.9985125114249,281.98612041872184,0.0,0.0,0.0,0.0,0.0,149.87690525515265
215.0,283.52615667757163,395.4111390633268,326.2185105357041,313.8291352834656,298.62536673671707,0.0,0.0,0.0,0.0,0.0,161.76103082967853
216.0,318.651812181507,387.8619652264565,315.41976767908704,304.80144349651914,259.8328964637219,0.0,0.0,0.0,0.0,0.0,158.65678850472915
217.0,264.688458718505,381.2979217080542,340.6759001838857,296.02730176424916,305.6802557914168,0.0,0.0,0.0,0.0,0.0,158.83698381661108
218.0,299.07093373804105,449.79471016876664,357.17546015444395,313.7631519000181,239.53970124535726,0.0,0.0,0.0,0.0,0.0,165.9343957206627
219.0,370.6207237725214,451.5570514321448,286.9776950617072,303.7201306443144,282.853773171385,0.0,0.0,0.0,0.0,0.0,169.57293740820728
220.0,305.6706905080289,404.44199095065005,277.8285041240945,246.34900194550573,271.82704686079865,0.0,0.0,0.0,0.0,0.0,150.61172343890777
221.0,296.1167570422142,396.32625773650284,268.73176543230784,329.88676014375187,261.2837234283861,0.0,0.0,0.0,0.0,0.0,155.23452637831627
222.0,287.267179114986,388.735279360327,259.95556771491965,319.1878669951345,250.99968522224822,0.0,0.0,0.0,0.0,0.0,150.61455784076153
223.0,278.5372793923557,429.7170722556805,250.82902735313746,344.42980320036054,241.17563705659109,0.0,0.0,0.0,0.0,0.0,154.46888192581252
224.0,270.1622838142014,420.13328777807465,242.42444953396057,395.35299025733366,231.74520922359739,0.0,0.0,0.0,0.0,0.0,155.98182206071675
225.0,287.4468553726492,410.53207026954465,389.2842635973925,388.6139531212161,222.32588155346025,0.0,0.0,0.0,0.0,0.0,169.82030239142628
226.0,318.49650734054103,426.88306365002745,384.9970029667429,381.69787660478255,292.65309180247255,0.0,0.0,0.0,0.0,0.0,180.47275423645664
227.0,335.4235630775902,417.10273703094003,395.6678959287044,380.11991413075475,281.6758436512962,0.0,0.0,0.0,0.0,0.0,180.99899538192855
228.0,373.28088535083884,407.75999523813016,433.07261355953165,398.7452026833764,271.0277345952104,0.0,0.0,0.0,0.0,0.0,188.38864314270876
229.0,400.3068024718309,398.81053704531337,384.2168165885514,389.3084973795394,287.5953149046502,0.0,0.0,0.0,0.0,0.0,186.02379683898852
230.0,392.1568489034423,327.2265506901829,482.7421379593143,381.18888103880545,276.6198962962135,0.0,0.0,0.0,0.0,0.0,185.99343148879584
231.0,404.7279157266055,379.57897131286836,473.48196780018566,373.27143813774524,304.68942379169994,0.0,0.0,0.0,0.0,0.0,193.57497167691048
232.0,397.3385530367432,396.4972499413773,464.546502413235,389.7392966928444,256.2304481899814,0.0,0.0,0.0,0.0,0.0,190.43520502741814
233.0,390.04974002944437,387.03309568959185,456.0843959522174,380.7089391921452,246.34538453922073,0.0,0.0,0.0,0.0,0.0,186.02215554026196
234.0,382.57162624149146,377.9017637619929,448.1213027506524,371.53689619699435,236.7454457218737,0.0,0.0,0.0,0.0,0.0,181.68770346730048
235.0,374.6684169390253,369.1730375973161,439.88367324635783,363.57035727815196,227.24918769241754,0.0,0.0,0.0,0.0,0.0,177.45446727532686
236.0,392.046044677737,359.4131819585666,432.12944694558473,355.40887682706443,218.31931882654476,0.0,0.0,0.0,0.0,0.0,175.73168692354974
