time,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,average
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,121.52683947720402,0.0,0.0,0.0,0.0,0.0,0.0,12.152683947720401
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,110.95514992304766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095514992304766
110.0,0.0,0.0,128.04743755824416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.804743755824415
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,105.54851264721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554851264721993
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,110.87288869229087,0.0,0.0,0.0,0.0,0.0,0.0,11.087288869229088
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.43420558209459,10.043420558209458
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,130.15454452615722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.015454452615723
120.0,356.62624814281503,0.0,102.28170180387997,103.1035301130255,0.0,0.0,0.0,119.21875238047778,0.0,0.0,68.12302324401983
121.0,304.8545768885226,0.0,119.8827504191388,0.0,0.0,0.0,0.0,108.28677825036016,0.0,0.0,53.302410555802155
122.0,319.15113483768914,0.0,137.39589900911096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65470338468001
123.0,114.52732792151528,0.0,125.98201591612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.050934383764435
124.0,297.2771105034792,0.0,114.85615804289932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.213326854637856
125.0,168.8775943427786,0.0,104.24269179004591,132.43271330539324,0.0,0.0,0.0,144.3816442923046,0.0,107.19832211620883,65.71329658467312
126.0,158.50246747428992,0.0,121.09877776161807,121.21939069183782,0.0,401.7817045561808,0.0,189.20462270091434,0.0,0.0,99.1806963184841
127.0,289.13656898157205,0.0,110.36448091042507,267.50427391084645,0.0,341.9977140405381,0.0,149.4284070018175,0.0,0.0,115.84314448451991
128.0,208.9275548163655,0.0,153.81744297110095,318.5208256469375,0.0,230.33078618959257,0.0,166.31420989559774,0.0,102.88675564440427,118.07975751639985
129.0,199.11984671835216,0.0,0.0,116.67494002630156,0.0,220.78734914393021,0.0,128.27469366578225,0.0,92.11165432435814,75.69684838787244
130.0,258.90867944458,0.0,160.3481330788029,106.03843154613537,0.0,210.73932558571164,0.0,143.88717717369332,0.0,109.62527047573667,98.95470173046598
131.0,298.45795658547263,0.0,149.00634290707944,198.926150734698,0.0,200.61838915110798,0.0,160.75983893252987,0.0,127.49199261271838,113.52606709236063
132.0,308.54081787729024,0.0,111.21192298398728,0.0,0.0,323.8436788746367,0.0,205.00997155206437,0.0,141.62436874951732,109.0230760037496
133.0,182.60013594234078,0.0,153.63137992911038,126.35462533686632,0.0,313.19995652242255,0.0,138.72107220082694,0.0,130.48729278300834,104.49944627145753
134.0,288.72889076050274,0.0,143.09592149939658,166.69856272425113,190.13186639874516,356.50177676786393,0.0,128.27594318541105,0.0,119.83789908696235,139.32708604231328
135.0,307.44173688080195,0.0,186.88001910362982,206.62023294250707,0.0,383.7848120668382,0.0,144.21033403993715,0.0,109.72149950275457,133.86586345364688
136.0,349.6352149468637,0.0,175.91617438712387,354.4761667401401,117.29654800642379,309.4317295515589,0.0,107.97061716697112,0.0,99.65117414328074,151.4377624942362
137.0,311.00248245798593,0.0,164.98697738138276,415.60202138640875,106.81387749657529,364.36759397515357,0.0,149.50571660908122,0.0,115.64373409142536,162.79224033980128
138.0,203.23975648954934,0.0,181.44406129566914,364.23744225950145,0.0,393.94921861648754,0.0,166.75101185216818,0.0,160.25408911753425,146.98755796309098
139.0,290.48257155956117,0.0,198.5684911320161,257.86990560853155,137.132181326848,279.0905112600833,0.0,204.50786150335853,0.0,176.97339408157677,154.46249164719754
140.0,280.27735058021835,0.0,187.27336972693456,247.91478073139774,126.47863824124897,335.4996395550195,0.0,194.3538794199378,0.0,138.17630164287766,150.99739598976345
141.0,270.50565561517874,0.0,123.63379433006867,345.7642987114539,142.13163341245604,374.12410626459837,0.0,134.93055666873602,0.0,127.61420995294293,151.87042549554346
142.0,259.84965430592115,0.0,165.65104857842584,336.384357149082,185.17033791651966,364.6524940990123,0.0,124.98445646656432,0.0,169.73246733077053,160.6424815846296
143.0,249.89959951141054,0.0,182.5236917924974,241.58722107235462,121.03705717409571,354.52000352128834,0.0,189.1882552121774,0.0,133.28734707541093,147.2043175359235
144.0,239.77726667920479,0.0,199.73310557804916,317.8826285147775,0.0,344.6741604764436,0.0,204.83097441672567,0.0,97.8574253318327,140.47555609970334
145.0,137.46822132871944,0.0,188.53170058498904,334.97197114090795,357.04451395830756,402.20079381908386,0.0,193.3949733255738,0.0,113.12410266121879,172.67362768188005
146.0,245.24948389844144,0.0,150.62481621088864,324.93234695825504,168.86749904551516,425.9655594121882,109.41302506276452,157.52526062123525,0.0,154.5194649096286,173.7097456118917
147.0,235.0208972043131,0.0,140.71085037127204,315.2684318484953,157.6550177013578,418.8428190486959,0.0,253.5703925389696,0.0,144.0372218963173,166.5105630609421
148.0,225.01579178262136,0.0,183.55535746582518,282.5271995551941,146.87816511436858,410.69772044138426,0.0,213.47847267740872,0.0,187.2645969876462,164.94173040244485
149.0,240.93496419561484,0.0,172.67269353803067,322.15300947045466,136.42668861432435,273.3403441376181,0.0,176.49313954028185,0.0,176.1731773798731,149.81940168761975
150.0,358.3385937599892,0.0,162.25344258122868,311.8435010298999,179.0864678465282,418.34716877631536,0.0,191.0301080189638,0.0,165.55447235228462,178.64537543652096
151.0,347.3974126101864,0.0,101.80722628163198,302.0455963445379,142.05386106183596,408.60402991876254,0.0,230.5103246870981,0.0,0.0,153.2418450904053
152.0,210.4829139394658,0.0,141.40952571745902,200.07281796736174,131.67933257363666,497.875708333078,0.0,220.56060232265486,0.0,171.331084454858,157.3411985308514
153.0,252.10732471302276,0.0,156.7962116153849,281.25451623582717,147.1357271929562,468.8257298277872,115.00611089199265,237.40727503011044,0.0,160.50277603762152,181.9035671544703
154.0,215.73205370070696,0.0,146.36482986146166,297.78654235518616,261.5201928382455,459.9602443171557,103.92988190389906,226.82630816405776,0.0,177.6039451840452,188.9723998324758
155.0,255.0818573799438,0.0,162.7630511617458,261.4512529710728,251.3580374968542,451.2383236333585,119.7765677775667,265.2842192906071,184.35226583861186,195.34501546222896,214.66505910119895
156.0,294.1491818780121,0.0,152.4000213129009,227.78808082639625,143.02188063204767,443.38801539169026,109.18836876243267,254.17634476057196,147.43823029100554,184.00485591553434,195.55549797705916
157.0,259.14859017006916,0.0,141.37119918395888,292.08673021341883,132.77408316974788,435.5073556349091,0.0,244.25034068123523,0.0,172.98608519991672,167.81243842532558
158.0,249.1877421121851,0.0,131.63049059921423,281.73621043451703,247.7232696846179,342.7487937869637,0.0,234.32726993528377,126.03657273587646,162.28411880545627,177.56744680941145
159.0,290.0869527610814,0.0,122.14354108873113,155.49619673489792,236.84235905317337,333.181683584535,131.29070771784836,128.47351701284538,0.0,204.92405069162282,160.24390086447355
160.0,301.32890368578956,0.0,113.1390601101939,287.88129686417847,254.19776644415674,433.1684695712313,0.0,190.52650369054186,180.44050889986988,193.81380392452616,195.4496313190488
161.0,385.24970038933884,0.0,103.94266623124713,250.83222110419047,242.82090367219234,423.18715737643174,137.7867898399661,204.63624688861364,195.26645928555672,183.15897476482792,212.68811195523648
162.0,377.0991416625925,0.0,120.14002093314116,266.4879470686087,205.20351384409037,390.49188106144356,126.74107802513731,365.15160125435204,210.74633012800882,172.7178145772648,223.47793285546396
163.0,418.8137942501953,0.0,110.0742527693094,185.10274065667295,249.48996903795842,430.39329163609887,115.79453519400022,356.4428413453486,200.04513021665798,217.24456746727492,228.34011225735168
164.0,410.21051854997677,0.0,342.5319006037728,246.32516926235598,238.30556178576603,420.43676353663045,133.3717628765785,348.0644698087408,189.49795224222817,152.46289264319148,248.1206991309241
165.0,464.6407713635624,0.0,375.44546472263437,366.29071068287885,200.44698231561097,438.485406696758,122.3776240399402,339.5739526915513,178.3857605712144,195.07417412700806,268.07208472111586
166.0,482.530044844925,0.0,402.9110117392506,358.75017866588223,216.86554222733866,427.5507772586418,111.55537004665598,331.3907892347038,167.69550832586583,184.28662826673212,268.35358506099965
167.0,471.8387190538699,0.0,393.0430500254279,243.05885433065032,279.3992055886081,368.0034969418971,101.115854217584,322.48378466131817,0.0,173.87702059422668,235.28199854135818
168.0,461.941858423284,0.0,384.37638449446604,348.61564749577406,269.4295331382243,484.3228400419946,0.0,340.74603108945826,171.52667127899235,189.91306922914396,265.0872035191337
169.0,392.62459163866606,0.0,319.0968562869275,340.76075489982554,186.3423894960133,516.7939719708246,0.0,330.60822831085693,186.31071197075426,179.26435544619585,245.1801860020064
170.0,385.03287421786627,111.68042374339302,309.78620460017123,333.07885733041144,296.738804690287,340.5252628639762,0.0,321.04120732852425,202.8893331135905,95.06032225783702,239.58332901460568
171.0,376.92209679599864,0.0,185.29926315582406,367.86988256810355,143.04248880749333,287.0333064127651,0.0,311.9576685870611,219.80219752899507,182.24928305015987,207.41761869064007
172.0,369.6950111487438,117.54561320124162,174.81020544088346,358.89445251441566,188.49661575241635,389.2582585120008,0.0,302.86746918155654,208.46365736671942,197.59690409336076,230.76281872113387
173.0,387.90431136949564,106.56919421344287,281.1902868674151,350.4330793461954,267.8517989979657,402.63708594971536,0.0,347.04928132307646,197.5011561650358,187.0205800357935,252.81567742681358
174.0,377.9023386082906,346.4623641868468,272.1282435667415,342.2565995889611,258.8155477864734,393.1585486462386,0.0,337.2264446520169,186.6577073705546,177.07830582034944,269.16861002264733
175.0,368.35650584262044,166.64303539908565,262.56088423050187,334.52374448784894,250.25106431854056,409.228512733162,0.0,327.5788515758986,203.3629756467849,219.07067163996476,254.15762458744075
176.0,385.7657805540289,278.4790333043677,229.74464712999043,326.14388322081754,241.36042560076658,328.87663055169537,0.0,264.586553512469,192.69200966781864,236.3691087947725,248.40180723367266
177.0,375.50479873509335,0.0,173.06580136489856,369.911445792495,232.51910966207743,388.9508651829108,0.0,255.17338404916768,209.27851167075255,368.96390301754855,237.33678194749436
178.0,320.8317152785344,323.99339392314346,232.34394870568167,359.01286609091085,224.32017078955914,378.7990545799637,0.0,245.2515202931936,368.3876215010541,361.0355256336843,281.3975816795725
179.0,356.7285269351994,247.43352701426033,222.83792674158258,348.8022303678092,215.65428815363725,369.52159382650325,0.0,236.29098773927876,360.8331273331539,353.0684075629208,271.1170615674346
180.0,347.4200101557226,163.76509243237047,213.6935140445828,338.80656595814185,185.00973023063102,271.2494888968188,0.0,255.26312297468394,230.0133939908087,245.311450088097,225.05323687718573
181.0,384.4927453596738,321.5698568395828,204.11583602390215,355.2824801170716,197.08758572840816,348.8661386551835,107.23383358172055,244.35207681957672,368.8810299401259,336.275814732694,286.8157397797939
182.0,374.7635571819221,310.5900844615328,194.76675997564894,373.3431317011623,187.6260088417814,422.56008994029935,0.0,234.240642034335,359.0912151674095,199.08133326511165,265.6062822569203
183.0,278.67089025529185,322.43895120186994,140.2877795661309,362.2324375048008,203.60550253128508,245.96709949670503,0.0,224.6197513599252,172.90772821671248,344.0195954346416,229.4749735567363
184.0,381.2172503819679,289.889089440047,152.88365958889176,351.6225647626177,194.40863299345006,371.12969855141387,0.0,213.7597672979989,366.76819601002967,334.7858244710503,265.6464683497467
185.0,371.40341796757775,111.09682524505547,166.05261303970337,341.53266228635675,259.38026618011645,360.73781434072816,0.0,280.37283362181734,356.4942753525431,325.55095721711973,257.26216652510186
186.0,362.0534119526769,219.8448863280746,209.3505813500144,426.62170442532283,249.22003991797078,349.37121160574975,0.0,245.4166342172473,346.9307153265006,316.55022607113597,272.5359411194694
187.0,352.93421048181153,343.0211310180787,198.5700388638768,384.9965104729572,284.5965319190807,339.2542488496597,0.0,259.2623950623222,227.0257510949591,307.85693268872,269.7517750451466
188.0,389.21017281212335,333.60701883073716,188.46455373671483,375.7964582338577,300.35434541636073,329.7426651941273,0.0,249.31318265364985,217.10253353119515,348.4492299529509,273.20401603617177
189.0,334.9638104843368,324.6169507267873,178.54554233458953,381.4460441449585,289.9509684850934,448.44800134549814,0.0,311.34291635320983,317.1133802267759,338.64448963014524,292.5072103731395
190.0,396.6302054498258,397.6606606260227,249.4486527464528,373.0631239310917,279.9001717461242,336.08927332992675,0.0,279.318054075012,307.2681434209128,328.9213900166826,294.82996753420514
191.0,386.03947239304966,388.9262250607844,281.33567114982907,364.92626610948787,222.98892957026442,326.3565865345404,0.0,291.2467846255431,325.0904751391565,319.0082243340985,290.5918634916754
192.0,376.00201656475906,380.4257819519635,353.5763265236087,356.79687416984393,259.06232591460025,317.0261223722989,0.0,305.18776358865534,314.5285835035893,309.36939475423696,297.19751893435557
193.0,366.2776481513963,399.97311132468417,371.56319968687376,349.0335886965206,249.5915681057529,307.5462656788343,0.0,393.0146109573466,256.771363956751,299.8129331376774,299.35842896958377
194.0,382.7676919049579,412.33430183227074,360.6690587588291,359.0314958478814,240.53092768260194,298.711349072747,0.0,285.75768168936656,293.9875763824855,289.8337362630846,292.3623819434225
195.0,258.59738438886575,402.5540753197995,350.47741193676825,351.16538299972467,259.97854664242595,289.8689053171313,0.0,276.14891765555217,403.20278770076584,234.11627178629578,282.6109683747329
196.0,390.39740506515113,446.5705532094339,340.8544292811048,370.0058531713928,222.4198007325772,280.9991023108578,0.0,266.2103915799066,435.9137346433788,316.40615996282963,306.9777429956633
197.0,379.0812364565536,408.6330500670151,331.381638966913,407.60061320129944,238.47073693053812,322.3011852989089,0.0,256.7341800910833,365.1085589923098,306.5937626718944,301.59049626765153
198.0,368.2902633412177,350.5761671077212,299.34469415083254,397.48125218669543,228.5273248810281,311.65251031189086,0.0,222.98529919002908,209.35778507216423,251.54015511905618,263.97554513606354
199.0,358.1022126527421,388.41429321636656,179.63739334610182,387.9718204729629,219.1767273388516,301.5408561667191,0.0,236.724695590299,346.8009274213912,312.8289797393593,273.1197905944793
200.0,348.33387967980343,378.35812602909414,302.4217305361201,405.5366332103031,210.34797036129817,292.0666457315758,0.0,277.9292375516436,338.1930301265593,188.96147445344332,274.2148727679841
201.0,338.54339708842826,232.1983598249003,293.28403697919134,394.7985740240056,247.7226776638763,308.3488113950118,0.0,218.54307987840707,329.82143775303916,292.2897008887933,265.5550075495653
202.0,328.3397674917421,335.3002785634401,285.08238411419507,334.31586714153696,237.81655858643785,298.46449108085426,0.0,257.56133877499974,346.26556481775674,308.2261988863902,273.13724494573535
203.0,345.38955207860204,235.78875969449064,232.74442343110763,372.5065160367526,228.44888319348524,426.2904357631794,0.0,358.2122857654092,336.8107167001683,298.0780038426983,283.4269576505893
204.0,334.94516462547426,339.8611670174198,265.39721343634756,317.12857177119554,220.03608135463287,350.2191682628277,0.0,348.940472781743,355.1200619809906,288.2834502465996,281.99313514772314
205.0,325.20265740736545,330.08853844716964,281.1902381028651,352.7922158258932,211.7898907610204,433.5867509381178,0.0,340.13359717988556,344.3652537882567,315.559544890644,293.47086873412184
206.0,315.80557026886686,320.99034320176065,271.5660055249916,320.4971061698932,203.00074266500292,422.74562368650436,0.0,331.29823326813994,334.5382288024705,306.29358167976375,282.67354352673937
207.0,305.8986918058224,360.35955633433855,262.0783855646139,374.38479750216266,220.9517142047639,412.23637719396197,0.0,299.34775999335466,325.148342569413,259.57880064276515,281.99844258111966
208.0,324.7443820024314,349.99165504310236,252.87767893187697,365.2817887624856,210.7019672482818,401.95881414580936,0.0,333.87954449552717,341.86605763348825,250.1149400039767,283.14168282669795
209.0,314.0178605219485,339.4488847799762,243.5540994642647,316.36051171433246,279.04682123821567,392.21084075356544,0.0,324.76660685962565,358.9611725686043,241.3147606301859,280.9681558530719
210.0,304.2999455718257,237.1171814069619,260.43547442220256,308.3532709187084,241.56166544048847,382.54297486286987,0.0,429.65977131955924,423.0299710667289,232.07369581645708,281.9073950825802
211.0,295.1946020535004,344.54320322863214,380.2707915890878,300.5457416297852,257.5713193797401,456.1718980216174,0.0,425.23467539327635,418.5636344768179,223.01756741072518,310.1113433183183
212.0,313.70774445039797,334.2116930613977,216.92215660438296,292.1089184923262,274.51605630439144,481.5997855118086,0.0,419.44623002990375,326.4065646305653,214.27209392987402,287.31912430150476
213.0,303.01689721532534,209.03033659677885,316.96413312781283,283.3808595231176,166.71387581567387,547.9362945346727,0.0,413.43729779342107,342.74502047937676,232.1721819376769,281.53968970238554
214.0,293.0380273625044,313.13543955530804,307.61095270356736,302.9985125114249,281.98612041872184,551.5916317571308,0.0,493.27489606624636,427.74189640148415,362.377811170536,333.3755287946924
215.0,283.52615667757163,395.4111390633268,326.2185105357041,313.8291352834656,298.62536673671707,544.875766498107,0.0,463.8821810932002,418.26735107110403,355.20583760293266,339.9841444562129
216.0,318.651812181507,387.8619652264565,315.41976767908704,304.80144349651914,259.8328964637219,536.9377213460173,0.0,455.5569490541682,373.98802241640806,347.14940687317767,330.0199984737063
217.0,264.688458718505,381.2979217080542,340.6759001838857,296.02730176424916,305.6802557914168,457.84470433554156,0.0,447.20932736557825,365.21917758700033,339.2538606003691,319.78969080546005
